ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;;;;;;
1913;Jundiaí;240;5;2;3;Não;Não;0;6500;290;98;apartamento;Fazenda Grande;;;;;;
1914;Jundiaí;55;1;1;0;Sim;Não;0;1100;0;8;casa;Medeiros;;;;;;
1915;Jundiaí;90;3;3;1;Sim;Não;0;2600;11;40;casa;Tulipas;;;;;;
1916;Jundiaí;106;3;2;1;Sim;Sim;1030;10000;145;127;apartamento;Casa Branca;;;;;;
1917;Jundiaí;250;3;4;2;Não;Não;2400;7000;42;89;apartamento;Parque do Colégio;;;;;;
1918;Jundiaí;168;3;2;4;Não;Não;600;3500;317;53;casa;Vale Azul;;;;;;
1919;Jundiaí;150;3;2;1;Sim;Não;1172;4800;0;61;apartamento;Vila Rio Branco;;;;;;
1920;Jundiaí;350;3;3;3;Não;Não;0;10000;1292;151;casa;Distrito Industrial;;;;;;
1921;Jundiaí;23;1;1;1;Sim;Sim;600;2800;99;36;apartamento;Parque do Colégio;;;;;;
1922;Jundiaí;290;4;4;2;Sim;Sim;3200;7800;584;99;casa;Samambaia;;;;;;
1923;Jundiaí;160;4;3;0;Sim;Sim;1172;2300;59;30;casa;Parque do Colégio;;;;;;
1924;Jundiaí;12;1;1;0;Não;Não;0;1050;50;14;apartamento;Colônia;;;;;;
1925;Jundiaí;280;3;4;2;Sim;Sim;8000;8000;667;121;casa;Jardim Ermida II;;;;;;
1926;Jundiaí;107;3;3;2;Sim;Não;1600;4500;417;58;casa;Colônia;;;;;;
1927;Jundiaí;25;1;1;0;Não;Sim;0;1750;0;23;apartamento;Moisés;;;;;;
1928;Jundiaí;37;1;1;0;Sim;Não;0;1400;0;18;apartamento;Alvorada;;;;;;
1929;Jundiaí;157;4;3;2;Sim;Não;0;6608;492;100;apartamento;Samambaia;;;;;;
1930;Jundiaí;71;2;3;2;Não;Não;500;3700;50;47;apartamento;Medeiros;;;;;;
1931;Jundiaí;130;4;3;2;Sim;Não;1180;2500;334;32;casa;Caxambu;;;;;;
1932;Jundiaí;300;3;4;7;Não;Não;0;4340;550;66;apartamento;Retiro;;;;;;
1933;Jundiaí;525;5;4;4;Sim;Não;0;8330;2167;126;casa;Maringá;;;;;;
1934;Jundiaí;94;3;3;2;Sim;Não;750;2433;0;31;casa;Nambi;;;;;;
1935;Jundiaí;240;4;2;6;Não;Sim;0;4675;381;71;casa;Pacaembu;;;;;;
1936;Jundiaí;400;3;3;4;Sim;Não;0;3790;160;57;apartamento;Parque Residencial Eloy Chaves;;;;;;
1937;Jundiaí;228;3;4;3;Sim;Sim;3500;14000;1000;178;casa;Moisés;;;;;;
1938;Jundiaí;395;4;4;3;Sim;Sim;2137;15000;834;191;apartamento;Cerâmica Ibetel;;;;;;
1939;Jundiaí;227;4;4;3;Sim;Não;4000;9000;1417;115;casa;Jardim Ermida II;;;;;;
1940;Jundiaí;685;4;3;5;Sim;Não;3960;13000;3120;165;casa;Vila Municipal;;;;;;
1941;Jundiaí;297;4;6;2;Sim;Não;2800;2800;433;36;apartamento;Medeiros;;;;;;
1942;Jundiaí;145;3;3;1;Sim;Não;1225;5800;375;74;casa;Retiro;;;;;;
1943;Jundiaí;180;3;4;4;Sim;Não;0;3230;250;49;casa;Vila Militar;;;;;;
1944;Jundiaí;269;4;5;0;Sim;Não;3000;5100;963;65;apartamento;Novo Horizonte;;;;;;
1945;Jundiaí;270;3;3;3;Sim;Não;2800;13000;959;165;apartamento;Malota;;;;;;
1946;Jundiaí;390;3;4;4;Não;Não;2710;9000;2682;115;casa;Cerâmica Ibetel;;;;;;
1947;Jundiaí;200;2;5;2;Não;Sim;2448;15000;937;191;casa;Aeroporto;;;;;;
1948;Jundiaí;330;5;4;2;Sim;Sim;0;7650;720;115;apartamento;Malota;;;;;;
1949;Jundiaí;66;1;1;1;Não;Não;2077;1600;349;21;apartamento;Vila Rio Branco;;;;;;
1950;Jundiaí;290;5;3;3;Sim;Não;3800;4100;1435;52;apartamento;Nova Odessa;;;;;;
1951;Jundiaí;45;1;1;0;Não;Não;700;1500;0;20;apartamento;Malota;;;;;;
1952;Jundiaí;98;2;2;0;Não;Sim;890;4500;34;58;casa;Agapeama;;;;;;
1953;Jundiaí;160;2;1;0;Não;Não;1200;2400;0;31;casa;Samambaia;;;;;;
1954;Jundiaí;80;2;1;1;Não;Não;937;2900;84;37;apartamento;Vila Rio Branco;;;;;;
1955;Jundiaí;160;2;3;2;Não;Sim;2200;12000;605;153;casa;Hortolândia;;;;;;
1956;Jundiaí;118;3;2;2;Sim;Não;1520;8950;402;114;casa;Rami;;;;;;
1957;Jundiaí;230;4;3;2;Sim;Não;2300;12200;542;155;casa;Parque Centenário;;;;;;
1958;Jundiaí;650;4;6;4;Sim;Não;760;13000;1042;196;casa;Parque Residencial Eloy Chaves;;;;;;
1959;Jundiaí;147;3;3;3;Sim;Sim;2000;12000;1000;153;casa;Colônia;;;;;;
1960;Jundiaí;138;3;1;0;Sim;Não;0;3500;445;53;casa;Jundiaí Mirim;;;;;;
1961;Jundiaí;102;2;2;2;Sim;Não;0;3500;248;53;apartamento;Fazenda Grande;;;;;;
1962;Jundiaí;57;2;1;1;Sim;Sim;393;1850;72;24;casa;Hortolândia;;;;;;
1963;Jundiaí;36;1;1;1;Sim;Sim;750;3328;125;14;apartamento;Anhangabaú;;;;;;
1964;Jundiaí;248;3;4;4;Sim;Não;3163;14000;966;178;apartamento;Fazenda Grande;;;;;;
1965;Jundiaí;190;4;2;3;Sim;Não;0;8000;525;121;apartamento;Marco Leite;;;;;;
1966;Jundiaí;60;2;1;1;Sim;Não;200;1299;84;17;casa;Jardim Ermida;;;;;;
1967;Jundiaí;309;4;7;8;Sim;Não;0;10000;1167;151;apartamento;Distrito Industrial;;;;;;
1968;Jundiaí;884;5;7;6;Sim;Não;9000;12750;5917;162;casa;Jardim Ermida II;;;;;;
1969;Jundiaí;40;1;1;0;Sim;Não;420;500;17;7;casa;Jardim Ermida II;;;;;;
1970;Jundiaí;80;2;2;1;Sim;Sim;0;1600;25;25;apartamento;Novo Horizonte;;;;;;
1971;Jundiaí;200;4;5;4;Sim;Não;2607;10000;1150;127;casa;Fazenda Grande;;;;;;
1972;Jundiaí;60;1;1;1;Sim;Não;0;1500;100;23;apartamento;Moisés;;;;;;
1973;Jundiaí;180;2;3;2;Sim;Não;0;3150;301;48;casa;Centro;;;;;;
1974;Jundiaí;213;4;4;3;Sim;Não;2600;6500;1157;83;casa;Casa Branca;;;;;;
1975;Jundiaí;190;3;2;1;Sim;Não;3040;6800;56;87;casa;Casa Branca;;;;;;
1976;Jundiaí;205;3;2;4;Sim;Não;0;2570;57;39;apartamento;Caxambu;;;;;;
1977;Jundiaí;126;3;4;1;Sim;Não;1980;4000;309;51;casa;Santa Gertrudes;;;;;;
1978;Jundiaí;260;4;4;6;Sim;Sim;2480;5500;1167;70;apartamento;Santa Gertrudes;;;;;;
1979;Jundiaí;66;1;1;1;Sim;Sim;900;5000;62;64;casa;CECAP;;;;;;
1980;Jundiaí;900;4;9;8;Sim;Não;0;15000;5700;226;casa;Tulipas;;;;;;
1981;Jundiaí;380;4;3;3;Sim;Não;3500;5800;1600;74;apartamento;Jardim Ermida II;;;;;;
1982;Jundiaí;146;3;3;2;Sim;Não;1200;2000;292;26;apartamento;Nova Odessa;;;;;;
1983;Jundiaí;53;1;1;1;Sim;Não;494;650;34;9;casa;Engordadouro;;;;;;
1984;Jundiaí;326;3;4;5;Sim;Sim;3600;15000;3000;191;casa;Novo Horizonte;;;;;;
1985;Jundiaí;230;3;2;0;Sim;Não;0;2500;500;32;apartamento;Vila Militar;;;;;;
1986;Jundiaí;123;3;3;2;Não;Sim;1527;3400;334;44;casa;Samambaia;;;;;;
1987;Jundiaí;30;1;1;0;Não;Não;545;1350;39;18;apartamento;Vianelo / Bonfiglioli;;;;;;
1988;Jundiaí;60;2;1;0;Não;Não;0;1100;50;17;casa;Currupira;;;;;;
1989;Jundiaí;200;2;2;1;Sim;Sim;2700;9500;600;121;apartamento;Anhangabaú;;;;;;
1990;Jundiaí;315;3;4;5;Não;Sim;1500;15000;1000;191;apartamento;Nambi;;;;;;
1991;Jundiaí;55;2;1;0;Sim;Não;380;1350;0;18;apartamento;Casa Branca;;;;;;
1992;Jundiaí;70;2;1;0;Sim;Não;0;2448;159;32;casa;Cerâmica Ibetel;;;;;;
1993;Jundiaí;49;2;1;1;Sim;Não;273;1010;0;13;casa;Marco Leite;;;;;;
1994;Jundiaí;18;1;1;0;Sim;Não;400;1130;30;15;apartamento;Gramadão;;;;;;
1995;Jundiaí;100;3;3;4;Sim;Não;0;2500;146;38;casa;Retiro;;;;;;
1996;Jundiaí;61;2;1;0;Sim;Não;715;3050;0;39;casa;Parque Residencial Eloy Chaves;;;;;;
1997;Jundiaí;79;2;3;2;Sim;Não;768;3200;268;41;apartamento;CECAP;;;;;;
1998;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;casa;Vila Militar;;;;;;
1999;Jundiaí;30;1;1;0;Sim;Não;0;1550;21;20;apartamento;Moisés;;;;;;
2000;Jundiaí;61;2;1;0;Sim;Não;240;1841;0;24;apartamento;Vila Militar;;;;;;
2001;Jundiaí;34;1;1;1;Não;Sim;0;2890;0;37;casa;Alvorada;;;;;;
2002;Jundiaí;50;2;1;1;Sim;Não;613;1000;20;13;apartamento;Aeroporto;;;;;;
2003;Jundiaí;100;2;2;1;Não;Não;0;1750;140;27;casa;Anhangabaú;;;;;;
2004;Jundiaí;55;1;1;1;Não;Sim;1000;4950;225;63;apartamento;Jundiaí Mirim;;;;;;
2005;Jundiaí;100;2;3;1;Sim;Sim;1260;3973;267;51;casa;Vila Arens / Vila Progresso;;;;;;
2006;Jundiaí;110;3;2;2;Sim;Não;1145;2400;247;31;casa;Vianelo / Bonfiglioli;;;;;;
2007;Jundiaí;40;2;1;1;Sim;Não;320;1200;70;16;apartamento;Tulipas;;;;;;
2008;Jundiaí;223;3;5;2;Sim;Não;1400;3300;290;42;casa;Vianelo / Bonfiglioli;;;;;;
2009;Jundiaí;384;4;6;4;Não;Sim;3500;15000;344;191;casa;Caxambu;;;;;;
2010;Jundiaí;418;2;4;3;Não;Não;5274;6875;117;88;casa;Pacaembu;;;;;;
2011;Jundiaí;380;4;1;0;Sim;Não;0;2890;150;25;casa;Novo Horizonte;;;;;;
2012;Jundiaí;225;4;3;2;Sim;Sim;0;4400;290;67;apartamento;Ponte São João;;;;;;
2013;Jundiaí;40;1;1;0;Não;Não;0;850;0;11;apartamento;Jardim Ermida II;;;;;;
2014;Jundiaí;74;2;2;2;Sim;Não;1100;3400;163;44;casa;Vila Arens / Vila Progresso;;;;;;
2015;Jundiaí;185;3;3;2;Sim;Não;0;12000;0;153;apartamento;Medeiros;;;;;;
2016;Jundiaí;70;2;2;0;Não;Não;0;1000;62;16;casa;Colônia;;;;;;
2017;Jundiaí;150;3;2;2;Sim;Não;1181;2000;384;26;casa;Rami;;;;;;
2018;Jundiaí;150;3;3;8;Sim;Não;0;8000;1084;121;apartamento;Distrito Industrial;;;;;;
2019;Jundiaí;25;1;1;0;Não;Não;350;750;57;10;apartamento;Santa Gertrudes;;;;;;
2020;Jundiaí;320;5;4;4;Sim;Sim;0;14650;960;221;apartamento;Rami;;;;;;
2021;Jundiaí;328;3;4;4;Sim;Sim;1382;6000;800;77;casa;Vila Militar;;;;;;
2022;Jundiaí;179;4;4;3;Sim;Sim;1100;8500;751;108;apartamento;Hortolândia;;;;;;
2023;Jundiaí;62;2;2;2;Sim;Não;900;2290;284;30;casa;Jardim Ermida II;;;;;;
2024;Jundiaí;210;3;4;4;Sim;Não;2600;15000;1334;191;casa;Pacaembu;;;;;;
2025;Jundiaí;75;2;2;0;Não;Não;750;2125;146;27;casa;Vianelo / Bonfiglioli;;;;;;
2026;Jundiaí;76;2;2;2;Sim;Sim;679;3100;146;40;apartamento;Tamoio;;;;;;
2027;Jundiaí;146;3;3;2;Sim;Sim;1600;6500;417;83;casa;Engordadouro;;;;;;
2028;Jundiaí;55;2;2;1;Sim;Não;380;1850;0;24;casa;Parque Centenário;;;;;;
2029;Jundiaí;165;4;4;4;Sim;Não;1400;5700;834;73;casa;Malota;;;;;;
2030;Jundiaí;96;3;2;2;Sim;Sim;750;3600;138;46;casa;Engordadouro;;;;;;
2031;Jundiaí;300;3;3;8;Sim;Sim;0;4000;350;61;apartamento;Ponte São João;;;;;;
2032;Jundiaí;287;3;2;5;Sim;Não;0;15000;0;226;apartamento;Nova Odessa;;;;;;
2033;Jundiaí;35;1;1;0;Não;Não;465;1200;0;16;casa;Centro;;;;;;
2034;Jundiaí;23;1;1;0;Sim;Não;231;2500;0;32;casa;Vila Rio Branco;;;;;;
2035;Jundiaí;25;1;1;0;Não;Sim;290;2000;130;26;casa;Currupira;;;;;;
2036;Jundiaí;140;3;2;0;Sim;Sim;2500;1799;375;23;apartamento;Parque do Colégio;;;;;;
2037;Jundiaí;147;3;2;3;Sim;Não;1425;1620;184;21;casa;Medeiros;;;;;;
2038;Jundiaí;90;2;1;0;Sim;Não;0;1500;101;20;apartamento;Tamoio;;;;;;
2039;Jundiaí;224;4;5;3;Sim;Não;9500;9500;1650;121;casa;Centro;;;;;;
2040;Jundiaí;170;3;2;2;Sim;Não;0;1800;41;28;casa;Jardim Ermida II;;;;;;
2041;Jundiaí;126;3;4;3;Sim;Não;1570;13000;429;165;casa;Pinheirinhos/Represa;;;;;;
2042;Jundiaí;72;2;2;1;Não;Sim;800;7500;225;96;casa;Ponte São João;;;;;;
2043;Jundiaí;45;1;1;1;Sim;Sim;460;2532;0;9;casa;Vila Militar;;;;;;
2044;Jundiaí;45;1;1;1;Sim;Não;694;1800;172;23;casa;Alvorada;;;;;;
2045;Jundiaí;100;3;2;2;Não;Não;1200;2000;0;26;casa;Cerâmica Ibetel;;;;;;
2046;Jundiaí;152;2;2;1;Sim;Sim;1000;15000;250;191;casa;Jardim Ermida II;;;;;;
2047;Jundiaí;40;1;1;1;Sim;Não;300;3470;70;44;apartamento;Jundiaí Mirim;;;;;;
2048;Jundiaí;200;3;2;1;Sim;Não;1500;8000;42;102;casa;Jardim do Lago;;;;;;
2049;Jundiaí;310;3;3;2;Não;Não;2720;15000;846;191;casa;Marco Leite;;;;;;
2050;Jundiaí;20;1;1;0;Não;Sim;420;1700;45;22;apartamento;Nova Odessa;;;;;;
2051;Jundiaí;200;3;2;2;Sim;Não;1626;3000;0;39;casa;Samambaia;;;;;;
2052;Jundiaí;76;1;2;1;Sim;Sim;1180;4200;30;54;casa;Santa Gertrudes;;;;;;
2053;Jundiaí;20;1;1;0;Não;Sim;300;600;40;8;casa;Centro;;;;;;
2054;Jundiaí;200;4;3;3;Sim;Não;0;3800;834;58;casa;Nova Odessa;;;;;;
2055;Jundiaí;54;2;1;0;Sim;Não;535;2001;0;26;apartamento;Parque Centenário;;;;;;
2056;Jundiaí;100;1;1;2;Sim;Sim;990;4200;284;54;apartamento;Novo Horizonte;;;;;;
2057;Jundiaí;90;3;2;0;Não;Não;900;2100;84;27;casa;Currupira;;;;;;
2058;Jundiaí;300;3;3;4;Sim;Não;0;9000;650;136;apartamento;Moisés;;;;;;
2059;Jundiaí;70;2;1;1;Sim;Não;780;1300;121;17;casa;Distrito Industrial;;;;;;
2060;Jundiaí;60;2;1;0;Sim;Não;0;1380;21;21;apartamento;Casa Branca;;;;;;
2061;Jundiaí;100;2;2;2;Sim;Sim;0;3900;34;59;apartamento;Hortolândia;;;;;;
2062;Jundiaí;270;3;4;2;Sim;Não;3158;15000;1100;191;apartamento;Ponte São João;;;;;;
2063;Jundiaí;90;3;1;1;Não;Não;600;2400;0;31;casa;Samambaia;;;;;;
2064;Jundiaí;220;3;4;4;Sim;Não;3167;5500;1084;70;apartamento;Jardim do Lago;;;;;;
2065;Jundiaí;60;1;1;1;Não;Não;1037;2023;0;26;apartamento;Vila Arens / Vila Progresso;;;;;;
2066;Jundiaí;56;1;1;0;Sim;Sim;0;8000;280;102;casa;Anhangabaú;;;;;;
2067;Jundiaí;430;4;3;4;Sim;Não;2880;9000;734;115;casa;Jundiaí Mirim;;;;;;
2068;Jundiaí;288;3;3;3;Sim;Não;0;12000;878;181;apartamento;Gramadão;;;;;;
2069;Jundiaí;79;2;2;1;Sim;Sim;600;2000;75;26;apartamento;Jundiaí Mirim;;;;;;
2070;Jundiaí;341;3;3;2;Sim;Não;2600;4400;825;56;casa;Horto Florestal;;;;;;
2071;Jundiaí;60;2;2;1;Sim;Sim;1938;3400;300;44;casa;Parque Residencial Eloy Chaves;;;;;;
2072;Jundiaí;300;4;4;3;Sim;Não;0;12900;584;194;casa;Medeiros;;;;;;
2073;Jundiaí;123;3;3;0;Sim;Não;0;4000;42;61;casa;Colônia;;;;;;
2074;Jundiaí;59;2;2;1;Sim;Não;360;2200;18;28;casa;Parque do Colégio;;;;;;
2075;Jundiaí;35;1;1;0;Sim;Não;0;1100;3;14;apartamento;Cerâmica Ibetel;;;;;;
2076;Jundiaí;42;1;1;0;Não;Não;0;1600;50;25;apartamento;Nambi;;;;;;
2077;Jundiaí;55;1;1;1;Sim;Não;1020;2166;109;28;casa;Jardim Ermida;;;;;;
2078;Jundiaí;38;1;1;0;Não;Não;200;1685;30;22;apartamento;Hortolândia;;;;;;
2079;Jundiaí;318;5;3;2;Sim;Sim;0;3840;600;58;casa;Pacaembu;;;;;;
2080;Jundiaí;60;1;1;0;Não;Não;0;1300;144;20;apartamento;Engordadouro;;;;;;
2081;Jundiaí;280;3;4;3;Sim;Sim;0;8000;500;121;apartamento;Rami;;;;;;
2082;Jundiaí;195;4;3;3;Não;Não;2600;10000;1336;127;casa;Santa Gertrudes;;;;;;
2083;Jundiaí;82;2;2;1;Sim;Não;1500;2450;192;32;apartamento;Hortolândia;;;;;;
2084;Jundiaí;110;2;1;1;Sim;Não;130;980;52;13;casa;Vila Rio Branco;;;;;;
2085;Jundiaí;376;3;3;7;Sim;Não;0;8000;834;121;casa;São Camilo;;;;;;
2086;Jundiaí;139;3;3;3;Sim;Não;1260;2700;417;35;apartamento;Vianelo / Bonfiglioli;;;;;;
2087;Jundiaí;300;4;3;4;Sim;Não;2400;15000;0;191;apartamento;Pinheirinhos/Represa;;;;;;
2088;Jundiaí;289;3;3;2;Não;Não;2850;15000;777;191;casa;Marco Leite;;;;;;
2089;Jundiaí;100;2;1;2;Sim;Não;0;3200;67;49;casa;Santa Gertrudes;;;;;;
2090;Jundiaí;65;2;2;1;Não;Não;682;1039;42;14;apartamento;Rami;;;;;;
2091;Jundiaí;55;2;1;1;Sim;Não;270;900;34;12;apartamento;Vila Arens / Vila Progresso;;;;;;
2092;Jundiaí;98;1;2;2;Sim;Não;1241;4000;422;51;casa;Horto Florestal;;;;;;
2093;Jundiaí;76;3;2;0;Sim;Não;780;1600;54;21;casa;Marco Leite;;;;;;
2094;Jundiaí;89;3;2;2;Sim;Não;900;6000;184;77;apartamento;Parque Centenário;;;;;;
2095;Jundiaí;155;4;3;2;Sim;Não;1050;3500;459;45;apartamento;Vila Militar;;;;;;
2096;Jundiaí;137;3;4;2;Sim;Não;1300;2200;334;28;apartamento;Casa Branca;;;;;;
2097;Jundiaí;88;2;2;2;Sim;Sim;1000;4500;134;58;casa;Vila Arens / Vila Progresso;;;;;;
2098;Jundiaí;102;3;3;1;Sim;Não;1100;1500;105;20;casa;Vianelo / Bonfiglioli;;;;;;
2099;Jundiaí;300;2;4;2;Sim;Sim;0;3250;0;49;casa;Vila Rio Branco;;;;;;
2100;Jundiaí;115;3;2;1;Sim;Não;1363;3000;210;39;apartamento;Vale Azul;;;;;;
2101;Jundiaí;198;3;4;2;Sim;Sim;2600;11500;667;146;apartamento;Centro;;;;;;
2102;Jundiaí;57;2;2;1;Sim;Não;358;2550;132;33;apartamento;Nambi;;;;;;
2103;Jundiaí;185;3;3;2;Sim;Não;1200;2200;100;28;casa;Parque Residencial Eloy Chaves;;;;;;
2104;Jundiaí;62;2;1;1;Sim;Não;750;1650;0;21;apartamento;Parque Residencial Eloy Chaves;;;;;;
2105;Jundiaí;86;3;3;0;Sim;Sim;1100;3000;100;39;apartamento;Cerâmica Ibetel;;;;;;
2106;Jundiaí;35;1;1;1;Não;Sim;886;1250;90;16;casa;Agapeama;;;;;;
2107;Jundiaí;144;3;2;2;Sim;Não;1500;3600;84;46;casa;Malota;;;;;;
2108;Jundiaí;210;3;3;4;Sim;Não;3100;6500;1400;83;apartamento;Moisés;;;;;;
2109;Jundiaí;294;3;6;3;Sim;Não;0;2550;512;39;casa;Pinheirinhos/Represa;;;;;;
2110;Jundiaí;232;4;3;4;Sim;Sim;0;4500;342;68;casa;Gramadão;;;;;;
2111;Jundiaí;260;4;2;3;Sim;Não;0;3850;430;58;casa;Vila Rio Branco;;;;;;
2112;Jundiaí;100;5;5;2;Não;Não;0;4500;382;68;casa;Jundiaí Mirim;;;;;;
2113;Jundiaí;280;4;3;4;Sim;Não;2307;3100;341;47;casa;Marco Leite;;;;;;
2114;Jundiaí;120;1;2;2;Sim;Sim;1000;9000;700;115;casa;Vila Municipal;;;;;;
2115;Jundiaí;90;3;2;1;Sim;Não;1300;3780;292;48;apartamento;Vila Militar;;;;;;
2116;Jundiaí;500;3;3;5;Sim;Não;0;8500;534;128;apartamento;São Camilo;;;;;;
2117;Jundiaí;200;2;2;2;Sim;Sim;2900;11000;560;140;casa;Jardim Ermida;;;;;;
2118;Jundiaí;290;4;3;1;Sim;Não;1350;2600;192;33;casa;Alvorada;;;;;;
2119;Jundiaí;200;5;6;4;Sim;Não;3300;5000;1250;64;apartamento;Distrito Industrial;;;;;;
2120;Jundiaí;208;4;2;4;Sim;Não;0;4500;282;68;casa;CECAP;;;;;;
2121;Jundiaí;220;3;3;2;Sim;Não;4500;9000;584;115;casa;Engordadouro;;;;;;
2122;Jundiaí;270;3;4;3;Sim;Não;3809;9500;1792;121;casa;Vila Arens / Vila Progresso;;;;;;
2123;Jundiaí;280;4;4;2;Sim;Não;4200;4000;1042;51;casa;Agapeama;;;;;;
2124;Jundiaí;200;3;4;3;Sim;Não;3500;8500;1250;108;casa;Horto Florestal;;;;;;
2125;Jundiaí;230;4;5;0;Sim;Sim;0;7600;300;115;apartamento;Gramadão;;;;;;
2126;Jundiaí;47;1;1;1;Sim;Sim;582;2700;135;35;casa;Parque Residencial Eloy Chaves;;;;;;
2127;Jundiaí;250;3;3;2;Sim;Sim;2750;5500;792;70;casa;Pacaembu;;;;;;
2128;Jundiaí;400;4;5;4;Sim;Sim;3884;8700;1671;111;apartamento;Agapeama;;;;;;
2129;Jundiaí;220;3;4;2;Sim;Não;2000;3900;750;50;casa;Vila Arens / Vila Progresso;;;;;;
2130;Jundiaí;249;3;3;3;Sim;Não;0;9000;834;136;apartamento;Distrito Industrial;;;;;;
2131;Jundiaí;227;3;3;4;Sim;Não;0;3200;290;49;casa;Torres São José;;;;;;
2132;Jundiaí;33;1;1;1;Não;Sim;1750;1000;100;13;casa;Vila Municipal;;;;;;
2133;Jundiaí;22;1;1;0;Não;Não;0;976;0;15;apartamento;Fazenda Grande;;;;;;
2134;Jundiaí;97;1;1;0;Sim;Não;468;750;61;10;apartamento;Ponte São João;;;;;;
2135;Jundiaí;61;1;1;0;Não;Não;394;1600;0;21;apartamento;Maringá;;;;;;
2136;Jundiaí;400;3;6;6;Sim;Sim;0;6500;375;98;apartamento;Tulipas;;;;;;
2137;Jundiaí;280;4;3;3;Sim;Não;1300;8500;1084;128;casa;Jardim Ermida II;;;;;;
2138;Jundiaí;60;1;1;2;Sim;Não;0;1660;50;25;casa;Pinheirinhos/Represa;;;;;;
2139;Jundiaí;55;2;1;1;Sim;Não;550;1250;0;16;apartamento;Parque Centenário;;;;;;
2140;Jundiaí;100;3;2;8;Sim;Não;0;2000;82;31;apartamento;Vila Arens / Vila Progresso;;;;;;
2141;Jundiaí;64;2;2;1;Sim;Não;854;2169;0;15;apartamento;Parque Centenário;;;;;;
2142;Jundiaí;70;2;2;0;Não;Sim;800;4000;50;51;casa;Malota;;;;;;
2143;Jundiaí;250;2;2;1;Sim;Não;0;4800;534;73;apartamento;Parque Residencial Eloy Chaves;;;;;;
2144;Jundiaí;40;1;1;1;Não;Sim;1800;4800;350;61;apartamento;Aeroporto;;;;;;
2145;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;casa;Parque Residencial Eloy Chaves;;;;;;
2146;Jundiaí;140;3;2;2;Não;Sim;900;5000;142;64;casa;Caxambu;;;;;;
2147;Jundiaí;37;1;1;0;Não;Não;0;900;75;14;apartamento;Aeroporto;;;;;;
2148;Jundiaí;26;1;1;0;Sim;Sim;284;2350;54;18;apartamento;Horto Florestal;;;;;;
2149;Jundiaí;84;2;2;2;Não;Sim;1250;9600;217;122;apartamento;Marco Leite;;;;;;
2150;Jundiaí;32;1;1;1;Sim;Não;550;2800;44;36;apartamento;Casa Branca;;;;;;
2151;Jundiaí;200;6;4;2;Sim;Não;0;5600;4710;85;casa;Agapeama;;;;;;
2152;Jundiaí;187;3;4;3;Sim;Não;1700;14000;1209;178;casa;Horto Florestal;;;;;;
2153;Jundiaí;45;1;1;1;Sim;Não;606;2500;15;32;apartamento;Nova Odessa;;;;;;
2154;Jundiaí;100;3;2;3;Sim;Não;0;2200;0;34;apartamento;CECAP;;;;;;
2155;Jundiaí;130;3;2;3;Sim;Não;139;1850;115;28;apartamento;Nova Odessa;;;;;;
2156;Jundiaí;75;2;1;2;Sim;Não;235;1400;25;18;apartamento;Caxambu;;;;;;
2157;Jundiaí;123;3;2;2;Não;Não;1000;2450;250;32;casa;Pinheirinhos/Represa;;;;;;
2158;Jundiaí;100;3;2;2;Sim;Sim;700;2200;105;28;casa;Hortolândia;;;;;;
2159;Jundiaí;500;3;4;7;Não;Não;0;9300;1060;140;apartamento;Vila Municipal;;;;;;
2160;Jundiaí;118;3;2;1;Sim;Sim;1800;6000;22;77;casa;Vila Rio Branco;;;;;;
2161;Jundiaí;600;4;3;4;Sim;Não;1;6400;0;82;casa;Tamoio;;;;;;
2162;Jundiaí;80;2;1;1;Não;Não;726;2200;158;28;apartamento;Moisés;;;;;;
2163;Jundiaí;167;3;3;2;Sim;Não;0;3700;311;56;casa;Vianelo / Bonfiglioli;;;;;;
2164;Jundiaí;600;4;4;4;Sim;Não;0;6800;1000;103;apartamento;Malota;;;;;;
2165;Jundiaí;74;2;1;0;Não;Não;1;2500;1;32;apartamento;Malota;;;;;;
2166;Jundiaí;380;5;7;4;Sim;Não;3200;6000;2084;77;apartamento;Rami;;;;;;
2167;Jundiaí;100;2;1;0;Não;Não;0;5000;125;76;apartamento;Hortolândia;;;;;;
2168;Jundiaí;150;5;5;4;Não;Sim;1800;3700;917;47;casa;Novo Horizonte;;;;;;
2169;Jundiaí;65;2;1;1;Sim;Sim;600;1700;92;22;casa;Vila Militar;;;;;;
2170;Jundiaí;35;1;1;0;Sim;Não;0;950;30;13;apartamento;Moisés;;;;;;
2171;Jundiaí;330;4;6;3;Sim;Não;5457;15000;2475;191;casa;Pacaembu;;;;;;
2172;Jundiaí;100;2;2;1;Sim;Não;0;2200;201;34;casa;Ponte São João;;;;;;
2173;Jundiaí;156;3;4;3;Sim;Não;1600;4200;305;54;casa;Parque Residencial Eloy Chaves;;;;;;
2174;Jundiaí;80;3;2;2;Sim;Não;0;7000;167;106;casa;Samambaia;;;;;;
2175;Jundiaí;50;2;2;1;Sim;Não;390;1800;0;23;casa;Torres São José;;;;;;
2176;Jundiaí;40;1;1;1;Sim;Não;632;1630;18;21;casa;Casa Branca;;;;;;
