ID;Cidade;Area;Quartos;Banheiros;Vagas garagem;Aceita Animais;Mobilhado;Valor condomínio;Valor do Aluguel;IPTU;Seguro;Tipo Imóvel;Bairro;Estado;;;;;
1974;Jundiaí;213;4;4;3;Sim;Não;2600;6500;1157;83;Casa;Casa Branca;Locado;;;;;
1975;Jundiaí;190;3;2;1;Sim;Não;3040;6800;56;87;Casa;Casa Branca;Disponível;;;;;
1976;Jundiaí;205;3;2;4;Sim;Não;0;2570;57;39;Apartamento;Caxambu;Locado;;;;;
1977;Jundiaí;126;3;4;1;Sim;Não;1980;4000;309;51;Casa;Santa Gertrudes;Disponível;;;;;
1978;Jundiaí;260;4;4;6;Sim;Sim;2480;5500;1167;70;Apartamento;Santa Gertrudes;Locado;;;;;
1979;Jundiaí;66;1;1;1;Sim;Sim;900;5000;62;64;Casa;Cecap;Locado;;;;;
1980;Jundiaí;900;4;9;8;Sim;Não;0;15000;5700;226;Casa;Tulipas;Locado;;;;;
1981;Jundiaí;380;4;3;3;Sim;Não;3500;5800;1600;74;Apartamento;Jardim Ermida Ii;Disponível;;;;;
1982;Jundiaí;146;3;3;2;Sim;Não;1200;2000;292;26;Apartamento;Nova Odessa;Disponível;;;;;
1983;Jundiaí;53;1;1;1;Sim;Não;494;650;34;9;Casa;Engordadouro;Locado;;;;;
1984;Jundiaí;326;3;4;5;Sim;Sim;3600;15000;3000;191;Casa;Novo Horizonte;Disponível;;;;;
1985;Jundiaí;230;3;2;0;Sim;Não;0;2500;500;32;Apartamento;Vila Militar;Disponível;;;;;
1986;Jundiaí;123;3;3;2;Não;Sim;1527;3400;334;44;Casa;Samambaia;Locado;;;;;
1987;Jundiaí;30;1;1;0;Não;Não;545;1350;39;18;Apartamento;Vianelo / Bonfiglioli;Locado;;;;;
1988;Jundiaí;60;2;1;0;Não;Não;0;1100;50;17;Casa;Currupira;Disponível;;;;;
1989;Jundiaí;200;2;2;1;Sim;Sim;2700;9500;600;121;Apartamento;Anhangabaú;Disponível;;;;;
1990;Jundiaí;315;3;4;5;Não;Sim;1500;15000;1000;191;Apartamento;Nambi;Locado;;;;;
1991;Jundiaí;55;2;1;0;Sim;Não;380;1350;0;18;Apartamento;Casa Branca;Disponível;;;;;
1992;Jundiaí;70;2;1;0;Sim;Não;0;2448;159;32;Casa;Cerâmica Ibetel;Locado;;;;;
1993;Jundiaí;49;2;1;1;Sim;Não;273;1010;0;13;Casa;Marco Leite;Disponível;;;;;
1994;Jundiaí;18;1;1;0;Sim;Não;400;1130;30;15;Apartamento;Gramadão;Disponível;;;;;
1995;Jundiaí;100;3;3;4;Sim;Não;0;2500;146;38;Casa;Retiro;Locado;;;;;
1996;Jundiaí;61;2;1;0;Sim;Não;715;3050;0;39;Casa;Parque Residencial Eloy Chaves;Locado;;;;;
1997;Jundiaí;79;2;3;2;Sim;Não;768;3200;268;41;Apartamento;Cecap;Disponível;;;;;
1998;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;Casa;Vila Militar;Disponível;;;;;
1999;Jundiaí;30;1;1;0;Sim;Não;0;1550;21;20;Apartamento;Moisés;Locado;;;;;
2000;Jundiaí;61;2;1;0;Sim;Não;240;1841;0;24;Apartamento;Vila Militar;Locado;;;;;
2001;Jundiaí;34;1;1;1;Não;Sim;0;2890;0;37;Casa;Alvorada;Disponível;;;;;
2002;Jundiaí;50;2;1;1;Sim;Não;613;1000;20;13;Apartamento;Aeroporto;Disponível;;;;;
2003;Jundiaí;100;2;2;1;Não;Não;0;1750;140;27;Casa;Anhangabaú;Disponível;;;;;
2004;Jundiaí;55;1;1;1;Não;Sim;1000;4950;225;63;Apartamento;Jundiaí Mirim;Disponível;;;;;
2005;Jundiaí;100;2;3;1;Sim;Sim;1260;3973;267;51;Casa;Vila Arens / Vila Progresso;Locado;;;;;
2006;Jundiaí;110;3;2;2;Sim;Não;1145;2400;247;31;Casa;Vianelo / Bonfiglioli;Locado;;;;;
2007;Jundiaí;40;2;1;1;Sim;Não;320;1200;70;16;Apartamento;Tulipas;Locado;;;;;
2008;Jundiaí;223;3;5;2;Sim;Não;1400;3300;290;42;Casa;Vianelo / Bonfiglioli;Disponível;;;;;
2009;Jundiaí;384;4;6;4;Não;Sim;3500;15000;344;191;Casa;Caxambu;Disponível;;;;;
2010;Jundiaí;418;2;4;3;Não;Não;5274;6875;117;88;Casa;Pacaembu;Locado;;;;;
2011;Jundiaí;380;4;1;0;Sim;Não;0;2890;150;25;Casa;Novo Horizonte;Locado;;;;;
2012;Jundiaí;225;4;3;2;Sim;Sim;0;4400;290;67;Apartamento;Ponte São João;Disponível;;;;;
2013;Jundiaí;40;1;1;0;Não;Não;0;850;0;11;Apartamento;Jardim Ermida Ii;Disponível;;;;;
2014;Jundiaí;74;2;2;2;Sim;Não;1100;3400;163;44;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
2015;Jundiaí;185;3;3;2;Sim;Não;0;12000;0;153;Apartamento;Medeiros;Disponível;;;;;
2016;Jundiaí;70;2;2;0;Não;Não;0;1000;62;16;Casa;Colônia;Disponível;;;;;
2017;Jundiaí;150;3;2;2;Sim;Não;1181;2000;384;26;Casa;Rami;Disponível;;;;;
2018;Jundiaí;150;3;3;8;Sim;Não;0;8000;1084;121;Apartamento;Distrito Industrial;Locado;;;;;
2019;Jundiaí;25;1;1;0;Não;Não;350;750;57;10;Apartamento;Santa Gertrudes;Disponível;;;;;
2020;Jundiaí;320;5;4;4;Sim;Sim;0;14650;960;221;Apartamento;Rami;Disponível;;;;;
2021;Jundiaí;328;3;4;4;Sim;Sim;1382;6000;800;77;Casa;Vila Militar;Locado;;;;;
2022;Jundiaí;179;4;4;3;Sim;Sim;1100;8500;751;108;Apartamento;Hortolândia;Locado;;;;;
2023;Jundiaí;62;2;2;2;Sim;Não;900;2290;284;30;Casa;Jardim Ermida Ii;Disponível;;;;;
2024;Jundiaí;210;3;4;4;Sim;Não;2600;15000;1334;191;Casa;Pacaembu;Disponível;;;;;
2025;Jundiaí;75;2;2;0;Não;Não;750;2125;146;27;Casa;Vianelo / Bonfiglioli;Disponível;;;;;
2026;Jundiaí;76;2;2;2;Sim;Sim;679;3100;146;40;Apartamento;Tamoio;Locado;;;;;
2027;Jundiaí;146;3;3;2;Sim;Sim;1600;6500;417;83;Casa;Engordadouro;Disponível;;;;;
2028;Jundiaí;55;2;2;1;Sim;Não;380;1850;0;24;Casa;Parque Centenário;Disponível;;;;;
2029;Jundiaí;165;4;4;4;Sim;Não;1400;5700;834;73;Casa;Malota;Disponível;;;;;
2030;Jundiaí;96;3;2;2;Sim;Sim;750;3600;138;46;Casa;Engordadouro;Disponível;;;;;
2031;Jundiaí;300;3;3;8;Sim;Sim;0;4000;350;61;Apartamento;Ponte São João;Disponível;;;;;
2032;Jundiaí;287;3;2;5;Sim;Não;0;15000;0;226;Apartamento;Nova Odessa;Disponível;;;;;
2033;Jundiaí;35;1;1;0;Não;Não;465;1200;0;16;Casa;Centro;Locado;;;;;
2034;Jundiaí;23;1;1;0;Sim;Não;231;2500;0;32;Casa;Vila Rio Branco;Disponível;;;;;
2035;Jundiaí;25;1;1;0;Não;Sim;290;2000;130;26;Casa;Currupira;Locado;;;;;
2036;Jundiaí;140;3;2;0;Sim;Sim;2500;1799;375;23;Apartamento;Parque Do Colégio;Disponível;;;;;
2037;Jundiaí;147;3;2;3;Sim;Não;1425;1620;184;21;Casa;Medeiros;Locado;;;;;
2038;Jundiaí;90;2;1;0;Sim;Não;0;1500;101;20;Apartamento;Tamoio;Disponível;;;;;
2039;Jundiaí;224;4;5;3;Sim;Não;9500;9500;1650;121;Casa;Centro;Locado;;;;;
2040;Jundiaí;170;3;2;2;Sim;Não;0;1800;41;28;Casa;Jardim Ermida Ii;Locado;;;;;
2041;Jundiaí;126;3;4;3;Sim;Não;1570;13000;429;165;Casa;Pinheirinhos/Represa;Disponível;;;;;
2042;Jundiaí;72;2;2;1;Não;Sim;800;7500;225;96;Casa;Ponte São João;Disponível;;;;;
2043;Jundiaí;45;1;1;1;Sim;Sim;460;2532;0;9;Casa;Vila Militar;Locado;;;;;
2044;Jundiaí;45;1;1;1;Sim;Não;694;1800;172;23;Casa;Alvorada;Disponível;;;;;
2045;Jundiaí;100;3;2;2;Não;Não;1200;2000;0;26;Casa;Cerâmica Ibetel;Locado;;;;;
2046;Jundiaí;152;2;2;1;Sim;Sim;1000;15000;250;191;Casa;Jardim Ermida Ii;Disponível;;;;;
2047;Jundiaí;40;1;1;1;Sim;Não;300;3470;70;44;Apartamento;Jundiaí Mirim;Disponível;;;;;
2048;Jundiaí;200;3;2;1;Sim;Não;1500;8000;42;102;Casa;Jardim Do Lago;Disponível;;;;;
2049;Jundiaí;310;3;3;2;Não;Não;2720;15000;846;191;Casa;Marco Leite;Disponível;;;;;
2050;Jundiaí;20;1;1;0;Não;Sim;420;1700;45;22;Apartamento;Nova Odessa;Locado;;;;;
2051;Jundiaí;200;3;2;2;Sim;Não;1626;3000;0;39;Casa;Samambaia;Locado;;;;;
2052;Jundiaí;76;1;2;1;Sim;Sim;1180;4200;30;54;Casa;Santa Gertrudes;Locado;;;;;
2053;Jundiaí;20;1;1;0;Não;Sim;300;600;40;8;Casa;Centro;Disponível;;;;;
2054;Jundiaí;200;4;3;3;Sim;Não;0;3800;834;58;Casa;Nova Odessa;Disponível;;;;;
2055;Jundiaí;54;2;1;0;Sim;Não;535;2001;0;26;Apartamento;Parque Centenário;Locado;;;;;
2056;Jundiaí;100;1;1;2;Sim;Sim;990;4200;284;54;Apartamento;Novo Horizonte;Disponível;;;;;
2057;Jundiaí;90;3;2;0;Não;Não;900;2100;84;27;Casa;Currupira;Locado;;;;;
2058;Jundiaí;300;3;3;4;Sim;Não;0;9000;650;136;Apartamento;Moisés;Disponível;;;;;
2059;Jundiaí;70;2;1;1;Sim;Não;780;1300;121;17;Casa;Distrito Industrial;Disponível;;;;;
2060;Jundiaí;60;2;1;0;Sim;Não;0;1380;21;21;Apartamento;Casa Branca;Locado;;;;;
2061;Jundiaí;100;2;2;2;Sim;Sim;0;3900;34;59;Apartamento;Hortolândia;Disponível;;;;;
2062;Jundiaí;270;3;4;2;Sim;Não;3158;15000;1100;191;Apartamento;Ponte São João;Disponível;;;;;
2063;Jundiaí;90;3;1;1;Não;Não;600;2400;0;31;Casa;Samambaia;Disponível;;;;;
2064;Jundiaí;220;3;4;4;Sim;Não;3167;5500;1084;70;Apartamento;Jardim Do Lago;Disponível;;;;;
2065;Jundiaí;60;1;1;1;Não;Não;1037;2023;0;26;Apartamento;Vila Arens / Vila Progresso;Disponível;;;;;
2066;Jundiaí;56;1;1;0;Sim;Sim;0;8000;280;102;Casa;Anhangabaú;Disponível;;;;;
2067;Jundiaí;430;4;3;4;Sim;Não;2880;9000;734;115;Casa;Jundiaí Mirim;Locado;;;;;
2068;Jundiaí;288;3;3;3;Sim;Não;0;12000;878;181;Apartamento;Gramadão;Disponível;;;;;
2069;Jundiaí;79;2;2;1;Sim;Sim;600;2000;75;26;Apartamento;Jundiaí Mirim;Disponível;;;;;
2070;Jundiaí;341;3;3;2;Sim;Não;2600;4400;825;56;Casa;Horto Florestal;Locado;;;;;
2071;Jundiaí;60;2;2;1;Sim;Sim;1938;3400;300;44;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
2072;Jundiaí;300;4;4;3;Sim;Não;0;12900;584;194;Casa;Medeiros;Locado;;;;;
2073;Jundiaí;123;3;3;0;Sim;Não;0;4000;42;61;Casa;Colônia;Disponível;;;;;
2074;Jundiaí;59;2;2;1;Sim;Não;360;2200;18;28;Casa;Parque Do Colégio;Locado;;;;;
2075;Jundiaí;35;1;1;0;Sim;Não;0;1100;3;14;Apartamento;Cerâmica Ibetel;Locado;;;;;
2076;Jundiaí;42;1;1;0;Não;Não;0;1600;50;25;Apartamento;Nambi;Disponível;;;;;
2077;Jundiaí;55;1;1;1;Sim;Não;1020;2166;109;28;Casa;Jardim Ermida;Locado;;;;;
2078;Jundiaí;38;1;1;0;Não;Não;200;1685;30;22;Apartamento;Hortolândia;Disponível;;;;;
2079;Jundiaí;318;5;3;2;Sim;Sim;0;3840;600;58;Casa;Pacaembu;Locado;;;;;
2080;Jundiaí;60;1;1;0;Não;Não;0;1300;144;20;Apartamento;Engordadouro;Disponível;;;;;
2081;Jundiaí;280;3;4;3;Sim;Sim;0;8000;500;121;Apartamento;Rami;Locado;;;;;
2082;Jundiaí;195;4;3;3;Não;Não;2600;10000;1336;127;Casa;Santa Gertrudes;Disponível;;;;;
2083;Jundiaí;82;2;2;1;Sim;Não;1500;2450;192;32;Apartamento;Hortolândia;Locado;;;;;
2084;Jundiaí;110;2;1;1;Sim;Não;130;980;52;13;Casa;Vila Rio Branco;Disponível;;;;;
2085;Jundiaí;376;3;3;7;Sim;Não;0;8000;834;121;Casa;São Camilo;Locado;;;;;
2086;Jundiaí;139;3;3;3;Sim;Não;1260;2700;417;35;Apartamento;Vianelo / Bonfiglioli;Locado;;;;;
2087;Jundiaí;300;4;3;4;Sim;Não;2400;15000;0;191;Apartamento;Pinheirinhos/Represa;Disponível;;;;;
2088;Jundiaí;289;3;3;2;Não;Não;2850;15000;777;191;Casa;Marco Leite;Disponível;;;;;
2089;Jundiaí;100;2;1;2;Sim;Não;0;3200;67;49;Casa;Santa Gertrudes;Locado;;;;;
2090;Jundiaí;65;2;2;1;Não;Não;682;1039;42;14;Apartamento;Rami;Locado;;;;;
2091;Jundiaí;55;2;1;1;Sim;Não;270;900;34;12;Apartamento;Vila Arens / Vila Progresso;Disponível;;;;;
2092;Jundiaí;98;1;2;2;Sim;Não;1241;4000;422;51;Casa;Horto Florestal;Disponível;;;;;
2093;Jundiaí;76;3;2;0;Sim;Não;780;1600;54;21;Casa;Marco Leite;Locado;;;;;
2094;Jundiaí;89;3;2;2;Sim;Não;900;6000;184;77;Apartamento;Parque Centenário;Locado;;;;;
2095;Jundiaí;155;4;3;2;Sim;Não;1050;3500;459;45;Apartamento;Vila Militar;Locado;;;;;
2096;Jundiaí;137;3;4;2;Sim;Não;1300;2200;334;28;Apartamento;Casa Branca;Disponível;;;;;
2097;Jundiaí;88;2;2;2;Sim;Sim;1000;4500;134;58;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
2098;Jundiaí;102;3;3;1;Sim;Não;1100;1500;105;20;Casa;Vianelo / Bonfiglioli;Locado;;;;;
2099;Jundiaí;300;2;4;2;Sim;Sim;0;3250;0;49;Casa;Vila Rio Branco;Locado;;;;;
2100;Jundiaí;115;3;2;1;Sim;Não;1363;3000;210;39;Apartamento;Vale Azul;Locado;;;;;
2101;Jundiaí;198;3;4;2;Sim;Sim;2600;11500;667;146;Apartamento;Centro;Locado;;;;;
2102;Jundiaí;57;2;2;1;Sim;Não;358;2550;132;33;Apartamento;Nambi;Disponível;;;;;
2103;Jundiaí;185;3;3;2;Sim;Não;1200;2200;100;28;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
2104;Jundiaí;62;2;1;1;Sim;Não;750;1650;0;21;Apartamento;Parque Residencial Eloy Chaves;Locado;;;;;
2105;Jundiaí;86;3;3;0;Sim;Sim;1100;3000;100;39;Apartamento;Cerâmica Ibetel;Locado;;;;;
2106;Jundiaí;35;1;1;1;Não;Sim;886;1250;90;16;Casa;Agapeama;Disponível;;;;;
2107;Jundiaí;144;3;2;2;Sim;Não;1500;3600;84;46;Casa;Malota;Disponível;;;;;
2108;Jundiaí;210;3;3;4;Sim;Não;3100;6500;1400;83;Apartamento;Moisés;Locado;;;;;
2109;Jundiaí;294;3;6;3;Sim;Não;0;2550;512;39;Casa;Pinheirinhos/Represa;Locado;;;;;
2110;Jundiaí;232;4;3;4;Sim;Sim;0;4500;342;68;Casa;Gramadão;Disponível;;;;;
2111;Jundiaí;260;4;2;3;Sim;Não;0;3850;430;58;Casa;Vila Rio Branco;Disponível;;;;;
2112;Jundiaí;100;5;5;2;Não;Não;0;4500;382;68;Casa;Jundiaí Mirim;Disponível;;;;;
2113;Jundiaí;280;4;3;4;Sim;Não;2307;3100;341;47;Casa;Marco Leite;Disponível;;;;;
2114;Jundiaí;120;1;2;2;Sim;Sim;1000;9000;700;115;Casa;Vila Municipal;Locado;;;;;
2115;Jundiaí;90;3;2;1;Sim;Não;1300;3780;292;48;Apartamento;Vila Militar;Disponível;;;;;
2116;Jundiaí;500;3;3;5;Sim;Não;0;8500;534;128;Apartamento;São Camilo;Disponível;;;;;
2117;Jundiaí;200;2;2;2;Sim;Sim;2900;11000;560;140;Casa;Jardim Ermida;Locado;;;;;
2118;Jundiaí;290;4;3;1;Sim;Não;1350;2600;192;33;Casa;Alvorada;Locado;;;;;
2119;Jundiaí;200;5;6;4;Sim;Não;3300;5000;1250;64;Apartamento;Distrito Industrial;Locado;;;;;
2120;Jundiaí;208;4;2;4;Sim;Não;0;4500;282;68;Casa;Cecap;Disponível;;;;;
2121;Jundiaí;220;3;3;2;Sim;Não;4500;9000;584;115;Casa;Engordadouro;Locado;;;;;
2122;Jundiaí;270;3;4;3;Sim;Não;3809;9500;1792;121;Casa;Vila Arens / Vila Progresso;Locado;;;;;
2123;Jundiaí;280;4;4;2;Sim;Não;4200;4000;1042;51;Casa;Agapeama;Locado;;;;;
2124;Jundiaí;200;3;4;3;Sim;Não;3500;8500;1250;108;Casa;Horto Florestal;Disponível;;;;;
2125;Jundiaí;230;4;5;0;Sim;Sim;0;7600;300;115;Apartamento;Gramadão;Disponível;;;;;
2126;Jundiaí;47;1;1;1;Sim;Sim;582;2700;135;35;Casa;Parque Residencial Eloy Chaves;Disponível;;;;;
2127;Jundiaí;250;3;3;2;Sim;Sim;2750;5500;792;70;Casa;Pacaembu;Disponível;;;;;
2128;Jundiaí;400;4;5;4;Sim;Sim;3884;8700;1671;111;Apartamento;Agapeama;Locado;;;;;
2129;Jundiaí;220;3;4;2;Sim;Não;2000;3900;750;50;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
2130;Jundiaí;249;3;3;3;Sim;Não;0;9000;834;136;Apartamento;Distrito Industrial;Locado;;;;;
2131;Jundiaí;227;3;3;4;Sim;Não;0;3200;290;49;Casa;Torres São José;Disponível;;;;;
2132;Jundiaí;33;1;1;1;Não;Sim;1750;1000;100;13;Casa;Vila Municipal;Disponível;;;;;
2133;Jundiaí;22;1;1;0;Não;Não;0;976;0;15;Apartamento;Fazenda Grande;Locado;;;;;
2134;Jundiaí;97;1;1;0;Sim;Não;468;750;61;10;Apartamento;Ponte São João;Locado;;;;;
2135;Jundiaí;61;1;1;0;Não;Não;394;1600;0;21;Apartamento;Maringá;Disponível;;;;;
2136;Jundiaí;400;3;6;6;Sim;Sim;0;6500;375;98;Apartamento;Tulipas;Disponível;;;;;
2137;Jundiaí;280;4;3;3;Sim;Não;1300;8500;1084;128;Casa;Jardim Ermida Ii;Disponível;;;;;
2138;Jundiaí;60;1;1;2;Sim;Não;0;1660;50;25;Casa;Pinheirinhos/Represa;Disponível;;;;;
2139;Jundiaí;55;2;1;1;Sim;Não;550;1250;0;16;Apartamento;Parque Centenário;Locado;;;;;
2140;Jundiaí;100;3;2;8;Sim;Não;0;2000;82;31;Apartamento;Vila Arens / Vila Progresso;Disponível;;;;;
2141;Jundiaí;64;2;2;1;Sim;Não;854;2169;0;15;Apartamento;Parque Centenário;Locado;;;;;
2142;Jundiaí;70;2;2;0;Não;Sim;800;4000;50;51;Casa;Malota;Disponível;;;;;
2143;Jundiaí;250;2;2;1;Sim;Não;0;4800;534;73;Apartamento;Parque Residencial Eloy Chaves;Disponível;;;;;
2144;Jundiaí;40;1;1;1;Não;Sim;1800;4800;350;61;Apartamento;Aeroporto;Disponível;;;;;
2145;Jundiaí;73;2;2;1;Sim;Não;700;1250;150;16;Casa;Parque Residencial Eloy Chaves;Locado;;;;;
2146;Jundiaí;140;3;2;2;Não;Sim;900;5000;142;64;Casa;Caxambu;Locado;;;;;
2147;Jundiaí;37;1;1;0;Não;Não;0;900;75;14;Apartamento;Aeroporto;Locado;;;;;
2148;Jundiaí;26;1;1;0;Sim;Sim;284;2350;54;18;Apartamento;Horto Florestal;Locado;;;;;
2149;Jundiaí;84;2;2;2;Não;Sim;1250;9600;217;122;Apartamento;Marco Leite;Disponível;;;;;
2150;Jundiaí;32;1;1;1;Sim;Não;550;2800;44;36;Apartamento;Casa Branca;Disponível;;;;;
2151;Jundiaí;200;6;4;2;Sim;Não;0;5600;4710;85;Casa;Agapeama;Locado;;;;;
2152;Jundiaí;187;3;4;3;Sim;Não;1700;14000;1209;178;Casa;Horto Florestal;Locado;;;;;
2153;Jundiaí;45;1;1;1;Sim;Não;606;2500;15;32;Apartamento;Nova Odessa;Locado;;;;;
2154;Jundiaí;100;3;2;3;Sim;Não;0;2200;0;34;Apartamento;Cecap;Disponível;;;;;
2155;Jundiaí;130;3;2;3;Sim;Não;139;1850;115;28;Apartamento;Nova Odessa;Disponível;;;;;
2156;Jundiaí;75;2;1;2;Sim;Não;235;1400;25;18;Apartamento;Caxambu;Locado;;;;;
2157;Jundiaí;123;3;2;2;Não;Não;1000;2450;250;32;Casa;Pinheirinhos/Represa;Locado;;;;;
2158;Jundiaí;100;3;2;2;Sim;Sim;700;2200;105;28;Casa;Hortolândia;Disponível;;;;;
2159;Jundiaí;500;3;4;7;Não;Não;0;9300;1060;140;Apartamento;Vila Municipal;Locado;;;;;
2160;Jundiaí;118;3;2;1;Sim;Sim;1800;6000;22;77;Casa;Vila Rio Branco;Locado;;;;;
2161;Jundiaí;600;4;3;4;Sim;Não;1;6400;0;82;Casa;Tamoio;Disponível;;;;;
2162;Jundiaí;80;2;1;1;Não;Não;726;2200;158;28;Apartamento;Moisés;Locado;;;;;
2163;Jundiaí;167;3;3;2;Sim;Não;0;3700;311;56;Casa;Vianelo / Bonfiglioli;Locado;;;;;
2164;Jundiaí;600;4;4;4;Sim;Não;0;6800;1000;103;Apartamento;Malota;Disponível;;;;;
2165;Jundiaí;74;2;1;0;Não;Não;1;2500;1;32;Apartamento;Malota;Locado;;;;;
2166;Jundiaí;380;5;7;4;Sim;Não;3200;6000;2084;77;Apartamento;Rami;Disponível;;;;;
2167;Jundiaí;100;2;1;0;Não;Não;0;5000;125;76;Apartamento;Hortolândia;Disponível;;;;;
2168;Jundiaí;150;5;5;4;Não;Sim;1800;3700;917;47;Casa;Novo Horizonte;Disponível;;;;;
2169;Jundiaí;65;2;1;1;Sim;Sim;600;1700;92;22;Casa;Vila Militar;Locado;;;;;
2170;Jundiaí;35;1;1;0;Sim;Não;0;950;30;13;Apartamento;Moisés;Disponível;;;;;
2171;Jundiaí;330;4;6;3;Sim;Não;5457;15000;2475;191;Casa;Pacaembu;Disponível;;;;;
2172;Jundiaí;100;2;2;1;Sim;Não;0;2200;201;34;Casa;Ponte São João;Locado;;;;;
2173;Jundiaí;156;3;4;3;Sim;Não;1600;4200;305;54;Casa;Parque Residencial Eloy Chaves;Locado;;;;;
2174;Jundiaí;80;3;2;2;Sim;Não;0;7000;167;106;Casa;Samambaia;Disponível;;;;;
2175;Jundiaí;50;2;2;1;Sim;Não;390;1800;0;23;Casa;Torres São José;Locado;;;;;
2176;Jundiaí;40;1;1;1;Sim;Não;632;1630;18;21;Casa;Casa Branca;Locado;;;;;
2177;Jundiaí;142;3;4;3;Sim;Não;1400;5100;691;65;Casa;Vila Municipal;Disponível;;;;;
2178;Jundiaí;110;3;2;3;Sim;Não;1631;2100;542;27;Casa;Jardim Ermida Ii;Locado;;;;;
2179;Jundiaí;70;2;2;1;Sim;Não;280;1000;138;13;Casa;Currupira;Disponível;;;;;
2180;Jundiaí;76;2;2;2;Sim;Sim;900;4500;0;58;Casa;Horto Florestal;Disponível;;;;;
2181;Jundiaí;59;2;1;1;Não;Não;270;1400;417;18;Casa;Medeiros;Locado;;;;;
2182;Jundiaí;100;3;2;0;Sim;Não;750;2020;132;26;Casa;Vianelo / Bonfiglioli;Disponível;;;;;
2183;Jundiaí;88;3;2;2;Sim;Sim;900;1950;104;25;Casa;Parque Centenário;Locado;;;;;
2184;Jundiaí;37;1;1;1;Não;Sim;604;2600;252;33;Apartamento;Parque Residencial Eloy Chaves;Disponível;;;;;
2185;Jundiaí;54;2;1;1;Sim;Não;280;2597;0;33;Apartamento;Torres São José;Disponível;;;;;
2186;Jundiaí;244;3;3;4;Sim;Não;3000;9000;984;115;Casa;Caxambu;Disponível;;;;;
2187;Jundiaí;158;3;3;2;Sim;Sim;2063;10900;706;139;Apartamento;Caxambu;Locado;;;;;
2188;Jundiaí;65;2;2;2;Sim;Sim;800;4450;0;18;Apartamento;Marco Leite;Locado;;;;;
2189;Jundiaí;100;3;2;1;Não;Não;1221;1200;38;16;Apartamento;Samambaia;Disponível;;;;;
2190;Jundiaí;42;1;1;1;Sim;Sim;768;3696;17;47;Casa;Moisés;Locado;;;;;
2191;Jundiaí;60;2;2;1;Sim;Sim;1600;5550;142;71;Casa;Jardim Ermida;Disponível;;;;;
2192;Jundiaí;164;4;4;3;Sim;Sim;1600;6205;434;79;Casa;Pacaembu;Disponível;;;;;
2193;Jundiaí;220;3;2;2;Sim;Não;3100;6400;700;82;Casa;Samambaia;Locado;;;;;
2194;Jundiaí;83;1;1;1;Não;Sim;4000;6000;255;77;Apartamento;Fazenda Grande;Locado;;;;;
2195;Jundiaí;41;1;1;0;Sim;Não;250;1180;0;15;Casa;Parque Do Colégio;Disponível;;;;;
2196;Jundiaí;213;3;4;0;Sim;Sim;1885;4500;750;58;Apartamento;Jardim Ermida;Disponível;;;;;
2197;Jundiaí;43;1;1;0;Sim;Não;460;2000;8;26;Casa;Nova Odessa;Disponível;;;;;
2198;Jundiaí;123;2;1;0;Sim;Não;1909;2850;336;37;Apartamento;Agapeama;Locado;;;;;
2199;Jundiaí;750;4;7;7;Sim;Sim;0;15000;3084;226;Casa;Torres São José;Disponível;;;;;
2200;Jundiaí;180;2;2;0;Não;Não;0;2850;0;37;Apartamento;Jardim Ermida Ii;Disponível;;;;;
2201;Jundiaí;33;1;1;0;Sim;Sim;350;1300;21;17;Apartamento;Nambi;Disponível;;;;;
2202;Jundiaí;75;3;1;1;Sim;Não;0;2450;0;37;Casa;Tulipas;Locado;;;;;
2203;Jundiaí;64;1;1;1;Sim;Sim;650;3700;58;47;Casa;Currupira;Locado;;;;;
2204;Jundiaí;500;4;6;3;Sim;Não;6466;7300;2536;110;Apartamento;Colônia;Locado;;;;;
2205;Jundiaí;440;3;4;2;Sim;Não;4578;12750;1356;162;Apartamento;Horto Florestal;Locado;;;;;
2206;Jundiaí;220;2;4;3;Não;Não;2000;12960;834;165;Casa;Vila Militar;Locado;;;;;
2207;Jundiaí;44;1;1;1;Não;Não;571;2000;130;26;Casa;Samambaia;Disponível;;;;;
2208;Jundiaí;530;5;6;4;Sim;Sim;8300;15000;5000;191;Casa;Centro;Disponível;;;;;
2209;Jundiaí;103;2;3;2;Sim;Sim;7000;9000;500;115;Apartamento;Engordadouro;Locado;;;;;
2210;Jundiaí;22;1;1;0;Sim;Não;472;2200;55;28;Apartamento;Fazenda Grande;Disponível;;;;;
2211;Jundiaí;400;3;4;4;Sim;Não;0;12000;1667;181;Apartamento;Novo Horizonte;Disponível;;;;;
2212;Jundiaí;56;1;1;0;Sim;Não;390;1300;37;17;Casa;Tamoio;Disponível;;;;;
2213;Jundiaí;39;1;1;0;Não;Não;364;2100;60;27;Casa;Nambi;Disponível;;;;;
2214;Jundiaí;220;4;4;0;Sim;Sim;4500;9500;1250;121;Casa;Vila Arens / Vila Progresso;Disponível;;;;;
2215;Jundiaí;35;1;1;1;Não;Não;60;1249;0;8;Casa;Alvorada;Disponível;;;;;
2216;Jundiaí;80;2;2;5;Sim;Não;0;3000;59;46;Apartamento;Vila Militar;Disponível;;;;;
