ID,Cidade,Area,Quartos,Banheiros,Vagas garagem,Aceita Animais,Mobilhado,Valor condomínio,Valor do Aluguel,IPTU,Seguro,Tipo Imóvel,Bairro,Estado,Custo_Mensal,Preco_m2,Categoria_Preco
2005,Jundiaí,100,2,3,1,Sim,Sim,1260.0,3973.0,267.0,51.0,Casa,Vila Arens / Vila Progresso,Locado,5551.0,39.73,3. Alto Padrão (Q3)
2006,Jundiaí,110,3,2,2,Sim,Não,1145.0,2400.0,247.0,31.0,Casa,Vianelo / Bonfiglioli,Locado,3823.0,21.818181818181817,2. Médio Padrão (Q2)
2007,Jundiaí,40,2,1,1,Sim,Não,320.0,1200.0,70.0,16.0,Apartamento,Tulipas,Locado,1606.0,30.0,1. Econômico (Q1)
2008,Jundiaí,223,3,5,2,Sim,Não,1400.0,3300.0,290.0,42.0,Casa,Vianelo / Bonfiglioli,Disponível,5032.0,14.798206278026905,3. Alto Padrão (Q3)
2009,Jundiaí,384,4,6,4,Não,Sim,3500.0,15000.0,344.0,191.0,Casa,Caxambu,Disponível,19035.0,39.0625,4. Luxo/Premium (Q4)
2010,Jundiaí,418,2,4,3,Não,Não,5274.0,6875.0,117.0,88.0,Casa,Pacaembu,Locado,12354.0,16.44736842105263,4. Luxo/Premium (Q4)
2011,Jundiaí,380,4,1,0,Sim,Não,0.0,2890.0,150.0,25.0,Casa,Novo Horizonte,Locado,3065.0,7.605263157894737,2. Médio Padrão (Q2)
2012,Jundiaí,225,4,3,2,Sim,Sim,0.0,4400.0,290.0,67.0,Apartamento,Ponte São João,Disponível,4757.0,19.555555555555557,3. Alto Padrão (Q3)
2013,Jundiaí,40,1,1,0,Não,Não,0.0,850.0,0.0,11.0,Apartamento,Jardim Ermida Ii,Disponível,861.0,21.25,1. Econômico (Q1)
2014,Jundiaí,74,2,2,2,Sim,Não,1100.0,3400.0,163.0,44.0,Casa,Vila Arens / Vila Progresso,Disponível,4707.0,45.945945945945944,3. Alto Padrão (Q3)
2015,Jundiaí,185,3,3,2,Sim,Não,0.0,12000.0,0.0,153.0,Apartamento,Medeiros,Disponível,12153.0,64.86486486486487,4. Luxo/Premium (Q4)
2016,Jundiaí,70,2,2,0,Não,Não,0.0,1000.0,62.0,16.0,Casa,Colônia,Disponível,1078.0,14.285714285714286,1. Econômico (Q1)
2017,Jundiaí,150,3,2,2,Sim,Não,1181.0,2000.0,384.0,26.0,Casa,Rami,Disponível,3591.0,13.333333333333334,2. Médio Padrão (Q2)
2018,Jundiaí,150,3,3,8,Sim,Não,0.0,8000.0,1084.0,121.0,Apartamento,Distrito Industrial,Locado,9205.0,53.333333333333336,4. Luxo/Premium (Q4)
2019,Jundiaí,25,1,1,0,Não,Não,350.0,750.0,57.0,10.0,Apartamento,Santa Gertrudes,Disponível,1167.0,30.0,1. Econômico (Q1)
2020,Jundiaí,320,5,4,4,Sim,Sim,0.0,14650.0,960.0,221.0,Apartamento,Rami,Disponível,15831.0,45.78125,4. Luxo/Premium (Q4)
2021,Jundiaí,328,3,4,4,Sim,Sim,1382.0,6000.0,800.0,77.0,Casa,Vila Militar,Locado,8259.0,18.29268292682927,4. Luxo/Premium (Q4)
2022,Jundiaí,179,4,4,3,Sim,Sim,1100.0,8500.0,751.0,108.0,Apartamento,Hortolândia,Locado,10459.0,47.486033519553075,4. Luxo/Premium (Q4)
2023,Jundiaí,62,2,2,2,Sim,Não,900.0,2290.0,284.0,30.0,Casa,Jardim Ermida Ii,Disponível,3504.0,36.935483870967744,2. Médio Padrão (Q2)
2024,Jundiaí,210,3,4,4,Sim,Não,2600.0,15000.0,1334.0,191.0,Casa,Pacaembu,Disponível,19125.0,71.42857142857143,4. Luxo/Premium (Q4)
2025,Jundiaí,75,2,2,0,Não,Não,750.0,2125.0,146.0,27.0,Casa,Vianelo / Bonfiglioli,Disponível,3048.0,28.333333333333332,2. Médio Padrão (Q2)
2026,Jundiaí,76,2,2,2,Sim,Sim,679.0,3100.0,146.0,40.0,Apartamento,Tamoio,Locado,3965.0,40.78947368421053,2. Médio Padrão (Q2)
2027,Jundiaí,146,3,3,2,Sim,Sim,1600.0,6500.0,417.0,83.0,Casa,Engordadouro,Disponível,8600.0,44.52054794520548,4. Luxo/Premium (Q4)
2028,Jundiaí,55,2,2,1,Sim,Não,380.0,1850.0,0.0,24.0,Casa,Parque Centenário,Disponível,2254.0,33.63636363636363,2. Médio Padrão (Q2)
2029,Jundiaí,165,4,4,4,Sim,Não,1400.0,5700.0,834.0,73.0,Casa,Malota,Disponível,8007.0,34.54545454545455,3. Alto Padrão (Q3)
2030,Jundiaí,96,3,2,2,Sim,Sim,750.0,3600.0,138.0,46.0,Casa,Engordadouro,Disponível,4534.0,37.5,3. Alto Padrão (Q3)
2031,Jundiaí,300,3,3,8,Sim,Sim,0.0,4000.0,350.0,61.0,Apartamento,Ponte São João,Disponível,4411.0,13.333333333333334,3. Alto Padrão (Q3)
2032,Jundiaí,287,3,2,5,Sim,Não,0.0,15000.0,0.0,226.0,Apartamento,Nova Odessa,Disponível,15226.0,52.26480836236934,4. Luxo/Premium (Q4)
2033,Jundiaí,35,1,1,0,Não,Não,465.0,1200.0,0.0,16.0,Casa,Centro,Locado,1681.0,34.285714285714285,1. Econômico (Q1)
2034,Jundiaí,23,1,1,0,Sim,Não,231.0,2500.0,0.0,32.0,Casa,Vila Rio Branco,Disponível,2763.0,108.69565217391305,2. Médio Padrão (Q2)
2035,Jundiaí,25,1,1,0,Não,Sim,290.0,2000.0,130.0,26.0,Casa,Currupira,Locado,2446.0,80.0,2. Médio Padrão (Q2)
2036,Jundiaí,140,3,2,0,Sim,Sim,2500.0,1799.0,375.0,23.0,Apartamento,Parque Do Colégio,Disponível,4697.0,12.85,1. Econômico (Q1)
2037,Jundiaí,147,3,2,3,Sim,Não,1425.0,1620.0,184.0,21.0,Casa,Medeiros,Locado,3250.0,11.020408163265307,1. Econômico (Q1)
2038,Jundiaí,90,2,1,0,Sim,Não,0.0,1500.0,101.0,20.0,Apartamento,Tamoio,Disponível,1621.0,16.666666666666668,1. Econômico (Q1)
2039,Jundiaí,224,4,5,3,Sim,Não,9500.0,9500.0,1650.0,121.0,Casa,Centro,Locado,20771.0,42.410714285714285,4. Luxo/Premium (Q4)
2040,Jundiaí,170,3,2,2,Sim,Não,0.0,1800.0,41.0,28.0,Casa,Jardim Ermida Ii,Locado,1869.0,10.588235294117647,1. Econômico (Q1)
2041,Jundiaí,126,3,4,3,Sim,Não,1570.0,13000.0,429.0,165.0,Casa,Pinheirinhos/Represa,Disponível,15164.0,103.17460317460318,4. Luxo/Premium (Q4)
2042,Jundiaí,72,2,2,1,Não,Sim,800.0,7500.0,225.0,96.0,Casa,Ponte São João,Disponível,8621.0,104.16666666666667,4. Luxo/Premium (Q4)
2043,Jundiaí,45,1,1,1,Sim,Sim,460.0,2532.0,0.0,9.0,Casa,Vila Militar,Locado,3001.0,56.266666666666666,2. Médio Padrão (Q2)
2044,Jundiaí,45,1,1,1,Sim,Não,694.0,1800.0,172.0,23.0,Casa,Alvorada,Disponível,2689.0,40.0,1. Econômico (Q1)
2045,Jundiaí,100,3,2,2,Não,Não,1200.0,2000.0,0.0,26.0,Casa,Cerâmica Ibetel,Locado,3226.0,20.0,2. Médio Padrão (Q2)
2046,Jundiaí,152,2,2,1,Sim,Sim,1000.0,15000.0,250.0,191.0,Casa,Jardim Ermida Ii,Disponível,16441.0,98.6842105263158,4. Luxo/Premium (Q4)
2047,Jundiaí,40,1,1,1,Sim,Não,300.0,3470.0,70.0,44.0,Apartamento,Jundiaí Mirim,Disponível,3884.0,86.75,3. Alto Padrão (Q3)
2048,Jundiaí,200,3,2,1,Sim,Não,1500.0,8000.0,42.0,102.0,Casa,Jardim Do Lago,Disponível,9644.0,40.0,4. Luxo/Premium (Q4)
2049,Jundiaí,310,3,3,2,Não,Não,2720.0,15000.0,846.0,191.0,Casa,Marco Leite,Disponível,18757.0,48.38709677419355,4. Luxo/Premium (Q4)
2050,Jundiaí,20,1,1,0,Não,Sim,420.0,1700.0,45.0,22.0,Apartamento,Nova Odessa,Locado,2187.0,85.0,1. Econômico (Q1)
2051,Jundiaí,200,3,2,2,Sim,Não,1626.0,3000.0,0.0,39.0,Casa,Samambaia,Locado,4665.0,15.0,2. Médio Padrão (Q2)
2052,Jundiaí,76,1,2,1,Sim,Sim,1180.0,4200.0,30.0,54.0,Casa,Santa Gertrudes,Locado,5464.0,55.26315789473684,3. Alto Padrão (Q3)
2053,Jundiaí,20,1,1,0,Não,Sim,300.0,600.0,40.0,8.0,Casa,Centro,Disponível,948.0,30.0,1. Econômico (Q1)
2054,Jundiaí,200,4,3,3,Sim,Não,0.0,3800.0,834.0,58.0,Casa,Nova Odessa,Disponível,4692.0,19.0,3. Alto Padrão (Q3)
2055,Jundiaí,54,2,1,0,Sim,Não,535.0,2001.0,0.0,26.0,Apartamento,Parque Centenário,Locado,2562.0,37.05555555555556,2. Médio Padrão (Q2)
2056,Jundiaí,100,1,1,2,Sim,Sim,990.0,4200.0,284.0,54.0,Apartamento,Novo Horizonte,Disponível,5528.0,42.0,3. Alto Padrão (Q3)
2057,Jundiaí,90,3,2,0,Não,Não,900.0,2100.0,84.0,27.0,Casa,Currupira,Locado,3111.0,23.333333333333332,2. Médio Padrão (Q2)
2058,Jundiaí,300,3,3,4,Sim,Não,0.0,9000.0,650.0,136.0,Apartamento,Moisés,Disponível,9786.0,30.0,4. Luxo/Premium (Q4)
2059,Jundiaí,70,2,1,1,Sim,Não,780.0,1300.0,121.0,17.0,Casa,Distrito Industrial,Disponível,2218.0,18.571428571428573,1. Econômico (Q1)
2060,Jundiaí,60,2,1,0,Sim,Não,0.0,1380.0,21.0,21.0,Apartamento,Casa Branca,Locado,1422.0,23.0,1. Econômico (Q1)
2061,Jundiaí,100,2,2,2,Sim,Sim,0.0,3900.0,34.0,59.0,Apartamento,Hortolândia,Disponível,3993.0,39.0,3. Alto Padrão (Q3)
2062,Jundiaí,270,3,4,2,Sim,Não,3158.0,15000.0,1100.0,191.0,Apartamento,Ponte São João,Disponível,19449.0,55.55555555555556,4. Luxo/Premium (Q4)
2063,Jundiaí,90,3,1,1,Não,Não,600.0,2400.0,0.0,31.0,Casa,Samambaia,Disponível,3031.0,26.666666666666668,2. Médio Padrão (Q2)
2064,Jundiaí,220,3,4,4,Sim,Não,3167.0,5500.0,1084.0,70.0,Apartamento,Jardim Do Lago,Disponível,9821.0,25.0,3. Alto Padrão (Q3)
2065,Jundiaí,60,1,1,1,Não,Não,1037.0,2023.0,0.0,26.0,Apartamento,Vila Arens / Vila Progresso,Disponível,3086.0,33.71666666666667,2. Médio Padrão (Q2)
2066,Jundiaí,56,1,1,0,Sim,Sim,0.0,8000.0,280.0,102.0,Casa,Anhangabaú,Disponível,8382.0,142.85714285714286,4. Luxo/Premium (Q4)
2067,Jundiaí,430,4,3,4,Sim,Não,2880.0,9000.0,734.0,115.0,Casa,Jundiaí Mirim,Locado,12729.0,20.930232558139537,4. Luxo/Premium (Q4)
2068,Jundiaí,288,3,3,3,Sim,Não,0.0,12000.0,878.0,181.0,Apartamento,Gramadão,Disponível,13059.0,41.666666666666664,4. Luxo/Premium (Q4)
2069,Jundiaí,79,2,2,1,Sim,Sim,600.0,2000.0,75.0,26.0,Apartamento,Jundiaí Mirim,Disponível,2701.0,25.31645569620253,2. Médio Padrão (Q2)
2070,Jundiaí,341,3,3,2,Sim,Não,2600.0,4400.0,825.0,56.0,Casa,Horto Florestal,Locado,7881.0,12.903225806451612,3. Alto Padrão (Q3)
2071,Jundiaí,60,2,2,1,Sim,Sim,1938.0,3400.0,300.0,44.0,Casa,Parque Residencial Eloy Chaves,Disponível,5682.0,56.666666666666664,3. Alto Padrão (Q3)
2072,Jundiaí,300,4,4,3,Sim,Não,0.0,12900.0,584.0,194.0,Casa,Medeiros,Locado,13678.0,43.0,4. Luxo/Premium (Q4)
2073,Jundiaí,123,3,3,0,Sim,Não,0.0,4000.0,42.0,61.0,Casa,Colônia,Disponível,4103.0,32.520325203252035,3. Alto Padrão (Q3)
2074,Jundiaí,59,2,2,1,Sim,Não,360.0,2200.0,18.0,28.0,Casa,Parque Do Colégio,Locado,2606.0,37.28813559322034,2. Médio Padrão (Q2)
2075,Jundiaí,35,1,1,0,Sim,Não,0.0,1100.0,3.0,14.0,Apartamento,Cerâmica Ibetel,Locado,1117.0,31.428571428571427,1. Econômico (Q1)
2076,Jundiaí,42,1,1,0,Não,Não,0.0,1600.0,50.0,25.0,Apartamento,Nambi,Disponível,1675.0,38.095238095238095,1. Econômico (Q1)
2077,Jundiaí,55,1,1,1,Sim,Não,1020.0,2166.0,109.0,28.0,Casa,Jardim Ermida,Locado,3323.0,39.38181818181818,2. Médio Padrão (Q2)
2078,Jundiaí,38,1,1,0,Não,Não,200.0,1685.0,30.0,22.0,Apartamento,Hortolândia,Disponível,1937.0,44.3421052631579,1. Econômico (Q1)
2079,Jundiaí,318,5,3,2,Sim,Sim,0.0,3840.0,600.0,58.0,Casa,Pacaembu,Locado,4498.0,12.075471698113208,3. Alto Padrão (Q3)
2080,Jundiaí,60,1,1,0,Não,Não,0.0,1300.0,144.0,20.0,Apartamento,Engordadouro,Disponível,1464.0,21.666666666666668,1. Econômico (Q1)
2081,Jundiaí,280,3,4,3,Sim,Sim,0.0,8000.0,500.0,121.0,Apartamento,Rami,Locado,8621.0,28.571428571428573,4. Luxo/Premium (Q4)
2082,Jundiaí,195,4,3,3,Não,Não,2600.0,10000.0,1336.0,127.0,Casa,Santa Gertrudes,Disponível,14063.0,51.282051282051285,4. Luxo/Premium (Q4)
2083,Jundiaí,82,2,2,1,Sim,Não,1500.0,2450.0,192.0,32.0,Apartamento,Hortolândia,Locado,4174.0,29.878048780487806,2. Médio Padrão (Q2)
2084,Jundiaí,110,2,1,1,Sim,Não,130.0,980.0,52.0,13.0,Casa,Vila Rio Branco,Disponível,1175.0,8.909090909090908,1. Econômico (Q1)
2085,Jundiaí,376,3,3,7,Sim,Não,0.0,8000.0,834.0,121.0,Casa,São Camilo,Locado,8955.0,21.27659574468085,4. Luxo/Premium (Q4)
2086,Jundiaí,139,3,3,3,Sim,Não,1260.0,2700.0,417.0,35.0,Apartamento,Vianelo / Bonfiglioli,Locado,4412.0,19.424460431654676,2. Médio Padrão (Q2)
2087,Jundiaí,300,4,3,4,Sim,Não,2400.0,15000.0,0.0,191.0,Apartamento,Pinheirinhos/Represa,Disponível,17591.0,50.0,4. Luxo/Premium (Q4)
2088,Jundiaí,289,3,3,2,Não,Não,2850.0,15000.0,777.0,191.0,Casa,Marco Leite,Disponível,18818.0,51.90311418685121,4. Luxo/Premium (Q4)
2089,Jundiaí,100,2,1,2,Sim,Não,0.0,3200.0,67.0,49.0,Casa,Santa Gertrudes,Locado,3316.0,32.0,3. Alto Padrão (Q3)
2090,Jundiaí,65,2,2,1,Não,Não,682.0,1039.0,42.0,14.0,Apartamento,Rami,Locado,1777.0,15.984615384615385,1. Econômico (Q1)
2091,Jundiaí,55,2,1,1,Sim,Não,270.0,900.0,34.0,12.0,Apartamento,Vila Arens / Vila Progresso,Disponível,1216.0,16.363636363636363,1. Econômico (Q1)
2092,Jundiaí,98,1,2,2,Sim,Não,1241.0,4000.0,422.0,51.0,Casa,Horto Florestal,Disponível,5714.0,40.816326530612244,3. Alto Padrão (Q3)
2093,Jundiaí,76,3,2,0,Sim,Não,780.0,1600.0,54.0,21.0,Casa,Marco Leite,Locado,2455.0,21.05263157894737,1. Econômico (Q1)
2094,Jundiaí,89,3,2,2,Sim,Não,900.0,6000.0,184.0,77.0,Apartamento,Parque Centenário,Locado,7161.0,67.41573033707866,4. Luxo/Premium (Q4)
2095,Jundiaí,155,4,3,2,Sim,Não,1050.0,3500.0,459.0,45.0,Apartamento,Vila Militar,Locado,5054.0,22.580645161290324,3. Alto Padrão (Q3)
2096,Jundiaí,137,3,4,2,Sim,Não,1300.0,2200.0,334.0,28.0,Apartamento,Casa Branca,Disponível,3862.0,16.05839416058394,2. Médio Padrão (Q2)
2097,Jundiaí,88,2,2,2,Sim,Sim,1000.0,4500.0,134.0,58.0,Casa,Vila Arens / Vila Progresso,Disponível,5692.0,51.13636363636363,3. Alto Padrão (Q3)
2098,Jundiaí,102,3,3,1,Sim,Não,1100.0,1500.0,105.0,20.0,Casa,Vianelo / Bonfiglioli,Locado,2725.0,14.705882352941176,1. Econômico (Q1)
2099,Jundiaí,300,2,4,2,Sim,Sim,0.0,3250.0,0.0,49.0,Casa,Vila Rio Branco,Locado,3299.0,10.833333333333334,3. Alto Padrão (Q3)
2100,Jundiaí,115,3,2,1,Sim,Não,1363.0,3000.0,210.0,39.0,Apartamento,Vale Azul,Locado,4612.0,26.08695652173913,2. Médio Padrão (Q2)
2101,Jundiaí,198,3,4,2,Sim,Sim,2600.0,11500.0,667.0,146.0,Apartamento,Centro,Locado,14913.0,58.08080808080808,4. Luxo/Premium (Q4)
2102,Jundiaí,57,2,2,1,Sim,Não,358.0,2550.0,132.0,33.0,Apartamento,Nambi,Disponível,3073.0,44.73684210526316,2. Médio Padrão (Q2)
2103,Jundiaí,185,3,3,2,Sim,Não,1200.0,2200.0,100.0,28.0,Casa,Parque Residencial Eloy Chaves,Disponível,3528.0,11.891891891891891,2. Médio Padrão (Q2)
2104,Jundiaí,62,2,1,1,Sim,Não,750.0,1650.0,0.0,21.0,Apartamento,Parque Residencial Eloy Chaves,Locado,2421.0,26.612903225806452,1. Econômico (Q1)
2105,Jundiaí,86,3,3,0,Sim,Sim,1100.0,3000.0,100.0,39.0,Apartamento,Cerâmica Ibetel,Locado,4239.0,34.883720930232556,2. Médio Padrão (Q2)
2106,Jundiaí,35,1,1,1,Não,Sim,886.0,1250.0,90.0,16.0,Casa,Agapeama,Disponível,2242.0,35.714285714285715,1. Econômico (Q1)
2107,Jundiaí,144,3,2,2,Sim,Não,1500.0,3600.0,84.0,46.0,Casa,Malota,Disponível,5230.0,25.0,3. Alto Padrão (Q3)
2108,Jundiaí,210,3,3,4,Sim,Não,3100.0,6500.0,1400.0,83.0,Apartamento,Moisés,Locado,11083.0,30.952380952380953,4. Luxo/Premium (Q4)
2109,Jundiaí,294,3,6,3,Sim,Não,0.0,2550.0,512.0,39.0,Casa,Pinheirinhos/Represa,Locado,3101.0,8.673469387755102,2. Médio Padrão (Q2)
2110,Jundiaí,232,4,3,4,Sim,Sim,0.0,4500.0,342.0,68.0,Casa,Gramadão,Disponível,4910.0,19.396551724137932,3. Alto Padrão (Q3)
2111,Jundiaí,260,4,2,3,Sim,Não,0.0,3850.0,430.0,58.0,Casa,Vila Rio Branco,Disponível,4338.0,14.807692307692308,3. Alto Padrão (Q3)
2112,Jundiaí,100,5,5,2,Não,Não,0.0,4500.0,382.0,68.0,Casa,Jundiaí Mirim,Disponível,4950.0,45.0,3. Alto Padrão (Q3)
2113,Jundiaí,280,4,3,4,Sim,Não,2307.0,3100.0,341.0,47.0,Casa,Marco Leite,Disponível,5795.0,11.071428571428571,2. Médio Padrão (Q2)
2114,Jundiaí,120,1,2,2,Sim,Sim,1000.0,9000.0,700.0,115.0,Casa,Vila Municipal,Locado,10815.0,75.0,4. Luxo/Premium (Q4)
2115,Jundiaí,90,3,2,1,Sim,Não,1300.0,3780.0,292.0,48.0,Apartamento,Vila Militar,Disponível,5420.0,42.0,3. Alto Padrão (Q3)
2116,Jundiaí,500,3,3,5,Sim,Não,0.0,8500.0,534.0,128.0,Apartamento,São Camilo,Disponível,9162.0,17.0,4. Luxo/Premium (Q4)
2117,Jundiaí,200,2,2,2,Sim,Sim,2900.0,11000.0,560.0,140.0,Casa,Jardim Ermida,Locado,14600.0,55.0,4. Luxo/Premium (Q4)
2118,Jundiaí,290,4,3,1,Sim,Não,1350.0,2600.0,192.0,33.0,Casa,Alvorada,Locado,4175.0,8.96551724137931,2. Médio Padrão (Q2)
2119,Jundiaí,200,5,6,4,Sim,Não,3300.0,5000.0,1250.0,64.0,Apartamento,Distrito Industrial,Locado,9614.0,25.0,3. Alto Padrão (Q3)
2120,Jundiaí,208,4,2,4,Sim,Não,0.0,4500.0,282.0,68.0,Casa,Cecap,Disponível,4850.0,21.634615384615383,3. Alto Padrão (Q3)
2121,Jundiaí,220,3,3,2,Sim,Não,4500.0,9000.0,584.0,115.0,Casa,Engordadouro,Locado,14199.0,40.90909090909091,4. Luxo/Premium (Q4)
2122,Jundiaí,270,3,4,3,Sim,Não,3809.0,9500.0,1792.0,121.0,Casa,Vila Arens / Vila Progresso,Locado,15222.0,35.18518518518518,4. Luxo/Premium (Q4)
2123,Jundiaí,280,4,4,2,Sim,Não,4200.0,4000.0,1042.0,51.0,Casa,Agapeama,Locado,9293.0,14.285714285714286,3. Alto Padrão (Q3)
2124,Jundiaí,200,3,4,3,Sim,Não,3500.0,8500.0,1250.0,108.0,Casa,Horto Florestal,Disponível,13358.0,42.5,4. Luxo/Premium (Q4)
2125,Jundiaí,230,4,5,0,Sim,Sim,0.0,7600.0,300.0,115.0,Apartamento,Gramadão,Disponível,8015.0,33.04347826086956,4. Luxo/Premium (Q4)
2126,Jundiaí,47,1,1,1,Sim,Sim,582.0,2700.0,135.0,35.0,Casa,Parque Residencial Eloy Chaves,Disponível,3452.0,57.4468085106383,2. Médio Padrão (Q2)
2127,Jundiaí,250,3,3,2,Sim,Sim,2750.0,5500.0,792.0,70.0,Casa,Pacaembu,Disponível,9112.0,22.0,3. Alto Padrão (Q3)
2128,Jundiaí,400,4,5,4,Sim,Sim,3884.0,8700.0,1671.0,111.0,Apartamento,Agapeama,Locado,14366.0,21.75,4. Luxo/Premium (Q4)
2129,Jundiaí,220,3,4,2,Sim,Não,2000.0,3900.0,750.0,50.0,Casa,Vila Arens / Vila Progresso,Disponível,6700.0,17.727272727272727,3. Alto Padrão (Q3)
2130,Jundiaí,249,3,3,3,Sim,Não,0.0,9000.0,834.0,136.0,Apartamento,Distrito Industrial,Locado,9970.0,36.144578313253014,4. Luxo/Premium (Q4)
2131,Jundiaí,227,3,3,4,Sim,Não,0.0,3200.0,290.0,49.0,Casa,Torres São José,Disponível,3539.0,14.09691629955947,3. Alto Padrão (Q3)
2132,Jundiaí,33,1,1,1,Não,Sim,1750.0,1000.0,100.0,13.0,Casa,Vila Municipal,Disponível,2863.0,30.303030303030305,1. Econômico (Q1)
2133,Jundiaí,22,1,1,0,Não,Não,0.0,976.0,0.0,15.0,Apartamento,Fazenda Grande,Locado,991.0,44.36363636363637,1. Econômico (Q1)
2134,Jundiaí,97,1,1,0,Sim,Não,468.0,750.0,61.0,10.0,Apartamento,Ponte São João,Locado,1289.0,7.731958762886598,1. Econômico (Q1)
2135,Jundiaí,61,1,1,0,Não,Não,394.0,1600.0,0.0,21.0,Apartamento,Maringá,Disponível,2015.0,26.229508196721312,1. Econômico (Q1)
2136,Jundiaí,400,3,6,6,Sim,Sim,0.0,6500.0,375.0,98.0,Apartamento,Tulipas,Disponível,6973.0,16.25,4. Luxo/Premium (Q4)
2137,Jundiaí,280,4,3,3,Sim,Não,1300.0,8500.0,1084.0,128.0,Casa,Jardim Ermida Ii,Disponível,11012.0,30.357142857142858,4. Luxo/Premium (Q4)
2138,Jundiaí,60,1,1,2,Sim,Não,0.0,1660.0,50.0,25.0,Casa,Pinheirinhos/Represa,Disponível,1735.0,27.666666666666668,1. Econômico (Q1)
2139,Jundiaí,55,2,1,1,Sim,Não,550.0,1250.0,0.0,16.0,Apartamento,Parque Centenário,Locado,1816.0,22.727272727272727,1. Econômico (Q1)
2140,Jundiaí,100,3,2,8,Sim,Não,0.0,2000.0,82.0,31.0,Apartamento,Vila Arens / Vila Progresso,Disponível,2113.0,20.0,2. Médio Padrão (Q2)
2141,Jundiaí,64,2,2,1,Sim,Não,854.0,2169.0,0.0,15.0,Apartamento,Parque Centenário,Locado,3038.0,33.890625,2. Médio Padrão (Q2)
2142,Jundiaí,70,2,2,0,Não,Sim,800.0,4000.0,50.0,51.0,Casa,Malota,Disponível,4901.0,57.142857142857146,3. Alto Padrão (Q3)
2143,Jundiaí,250,2,2,1,Sim,Não,0.0,4800.0,534.0,73.0,Apartamento,Parque Residencial Eloy Chaves,Disponível,5407.0,19.2,3. Alto Padrão (Q3)
2144,Jundiaí,40,1,1,1,Não,Sim,1800.0,4800.0,350.0,61.0,Apartamento,Aeroporto,Disponível,7011.0,120.0,3. Alto Padrão (Q3)
2145,Jundiaí,73,2,2,1,Sim,Não,700.0,1250.0,150.0,16.0,Casa,Parque Residencial Eloy Chaves,Locado,2116.0,17.123287671232877,1. Econômico (Q1)
2146,Jundiaí,140,3,2,2,Não,Sim,900.0,5000.0,142.0,64.0,Casa,Caxambu,Locado,6106.0,35.714285714285715,3. Alto Padrão (Q3)
2147,Jundiaí,37,1,1,0,Não,Não,0.0,900.0,75.0,14.0,Apartamento,Aeroporto,Locado,989.0,24.324324324324323,1. Econômico (Q1)
2148,Jundiaí,26,1,1,0,Sim,Sim,284.0,2350.0,54.0,18.0,Apartamento,Horto Florestal,Locado,2706.0,90.38461538461539,2. Médio Padrão (Q2)
2149,Jundiaí,84,2,2,2,Não,Sim,1250.0,9600.0,217.0,122.0,Apartamento,Marco Leite,Disponível,11189.0,114.28571428571429,4. Luxo/Premium (Q4)
2150,Jundiaí,32,1,1,1,Sim,Não,550.0,2800.0,44.0,36.0,Apartamento,Casa Branca,Disponível,3430.0,87.5,2. Médio Padrão (Q2)
2151,Jundiaí,200,6,4,2,Sim,Não,0.0,5600.0,4710.0,85.0,Casa,Agapeama,Locado,10395.0,28.0,3. Alto Padrão (Q3)
2152,Jundiaí,187,3,4,3,Sim,Não,1700.0,14000.0,1209.0,178.0,Casa,Horto Florestal,Locado,17087.0,74.8663101604278,4. Luxo/Premium (Q4)
2153,Jundiaí,45,1,1,1,Sim,Não,606.0,2500.0,15.0,32.0,Apartamento,Nova Odessa,Locado,3153.0,55.55555555555556,2. Médio Padrão (Q2)
2154,Jundiaí,100,3,2,3,Sim,Não,0.0,2200.0,0.0,34.0,Apartamento,Cecap,Disponível,2234.0,22.0,2. Médio Padrão (Q2)
2155,Jundiaí,130,3,2,3,Sim,Não,139.0,1850.0,115.0,28.0,Apartamento,Nova Odessa,Disponível,2132.0,14.23076923076923,2. Médio Padrão (Q2)
2156,Jundiaí,75,2,1,2,Sim,Não,235.0,1400.0,25.0,18.0,Apartamento,Caxambu,Locado,1678.0,18.666666666666668,1. Econômico (Q1)
2157,Jundiaí,123,3,2,2,Não,Não,1000.0,2450.0,250.0,32.0,Casa,Pinheirinhos/Represa,Locado,3732.0,19.91869918699187,2. Médio Padrão (Q2)
2158,Jundiaí,100,3,2,2,Sim,Sim,700.0,2200.0,105.0,28.0,Casa,Hortolândia,Disponível,3033.0,22.0,2. Médio Padrão (Q2)
2159,Jundiaí,500,3,4,7,Não,Não,0.0,9300.0,1060.0,140.0,Apartamento,Vila Municipal,Locado,10500.0,18.6,4. Luxo/Premium (Q4)
2160,Jundiaí,118,3,2,1,Sim,Sim,1800.0,6000.0,22.0,77.0,Casa,Vila Rio Branco,Locado,7899.0,50.847457627118644,4. Luxo/Premium (Q4)
2161,Jundiaí,600,4,3,4,Sim,Não,1.0,6400.0,0.0,82.0,Casa,Tamoio,Disponível,6483.0,10.666666666666666,4. Luxo/Premium (Q4)
2162,Jundiaí,80,2,1,1,Não,Não,726.0,2200.0,158.0,28.0,Apartamento,Moisés,Locado,3112.0,27.5,2. Médio Padrão (Q2)
2163,Jundiaí,167,3,3,2,Sim,Não,0.0,3700.0,311.0,56.0,Casa,Vianelo / Bonfiglioli,Locado,4067.0,22.15568862275449,3. Alto Padrão (Q3)
